351,18,18,1574,1,0.97,51.8,57.9,0,1.6,4.23,69.8,0.23,0
352,12,2,294,1,1.82,10,16.1,0,0.3,0.3,33.3,0,0
353,18,14,1248,0,0.5,45.9,54.2,0,1.29,3.02,64.7,0.07,0
354,3,3,270,0,0.33,54,66.3,0,2,5.33,77.7,0.67,0
355,1,0,17,1,15,25,35,0,0,0,65,0,0
356,11,7,641,2,1.55,59.9,69.2,0,1.69,1.41,79.6,0.7,0
357,17,17,1426,0,0.38,30.3,45.7,0,1.9,3.16,55.6,0.13,0
358,1,0,23,0,0,56.7,70,0,0,6.67,76.7,0,0
359,11,3,294,1,1.82,17,23.3,0,0.3,0,33.3,0,0
360,16,11,1016,0,0.35,22.7,33.4,0.18,1.15,1.06,41.1,0.18,0
361,4,2,148,0,1.25,29.4,37.5,0.63,0.63,0.63,50,0.63,0
362,2,1,135,1,1.33,36.7,50,0,0,1.33,63.3,0.67,0
363,5,2,166,0,0.56,43.3,55,0,0.56,0.56,63.3,1.11,0
364,13,1,269,1,1.33,32.3,47.3,0,2.33,3.33,64,0.33,0
365,16,11,867,2,2.92,8.85,15.9,0,0.21,1.15,28.8,0.21,0
366,21,13,1220,3,2.21,33.1,42.2,0,0.74,0.66,54.5,0,0
367,12,10,866,0,0.42,36.4,45.1,0.1,0.83,2.81,57.1,0.1,0
368,20,20,1787,0,0.55,50.6,58.3,0.05,1.06,2.51,66,0.2,0.05
369,4,0,63,0,0,11.4,22.9,0,0,0,37.1,0,0
370,20,17,1490,3,1.99,16.9,28.1,0,0.48,0.6,39.6,0.24,0
371,16,3,524,0,4.14,29,46,0,1.55,0.52,63.3,0.17,0
372,1,0,16,0,0,35,40,0,0,0,40,0,0
373,18,16,1412,0,0.83,37.6,45.7,0,2.36,3.12,58.5,0.38,0
374,10,0,211,0,1.74,13.5,18.3,0.43,0,0.43,33.9,0.87,0
375,11,7,533,1,3.39,12,18.5,0.34,0.17,0.17,30.5,0.34,0
376,15,1,268,2,2.67,17.7,27,0,0,0,39.7,0,0
377,22,21,1854,0,0.53,39.9,50.3,0,0.92,4.03,60.5,0.1,0
378,9,7,614,0,0.44,32.8,46.2,0.15,0.88,2.06,56.5,0.44,0
379,18,16,1302,0,0.28,64.5,72.2,0.07,1.17,1.45,81.3,0.41,0.07
380,4,2,228,2,0.8,35.6,48.4,0,1.2,1.2,58,0,0
381,2,2,180,0,0,27,33.5,0,0.5,0,35,0,0
382,9,2,285,3,4.38,21.3,26.9,0,0,0,44.7,0,0
383,3,0,57,0,0,30,45,0,1.67,1.67,58.3,1.67,0
384,16,13,1197,4,1.58,53,65.5,0.45,0.6,0.38,77,0.15,0
385,11,5,511,0,0.88,45.8,60.7,0.18,0.7,2.11,75.8,0.35,0
386,19,19,1647,0,0.77,32,44.6,0,1.48,4.15,54.6,0.16,0.05
387,5,2,274,0,1.33,53.3,68,0,1,1.67,87,0,0
388,17,11,1059,1,0.51,38.9,52.8,0.08,2.8,2.29,63.6,0,0
389,1,0,7,0,0,20,20,0,0,10,30,0,0
390,20,19,1729,1,0.73,54.1,61.4,0.05,1.61,0.99,71.2,0.31,0
391,22,1,471,0,2.12,65.8,76.9,0,0.38,0.38,89.6,0.19,0
392,16,8,858,1,1.37,36,44.4,0.11,1.26,1.58,59.1,0.63,0.11
393,3,1,137,0,0.67,20,25.3,0,0.67,8,39.3,0,0
394,14,13,1000,1,0.63,52.8,66,0.18,1.53,1.8,77.1,0.36,0
395,14,10,969,0,0.74,32.7,42.4,0,1.3,5.93,55.6,0.46,0
396,17,15,1312,0,0.34,50.1,57.1,0,0.96,2.26,64.3,0.21,0
397,17,14,1180,0,0.31,33.4,41.7,0,0.61,3.05,51.6,0.23,0
398,10,7,716,0,0.38,43.9,51.8,0,1.63,5.25,62.5,0.13,0
399,1,0,8,0,0,20,20,0,0,10,30,0,0
400,20,19,1527,2,1.65,48.5,58.1,0.29,1.12,0.47,68.2,0.12,0
401,3,0,63,0,1.43,42.9,60,0,0,4.29,82.9,0,0
402,11,2,259,1,1.72,29.3,45.2,0,1.03,0.69,55.9,0.34,0
403,1,0,45,0,0,58,66,0,2,6,76,0,0
404,11,9,731,1,1.98,10.6,17.2,0,0.12,0.62,27.8,0.12,0
405,17,14,1151,0,1.02,27.5,33.1,0,1.72,0.78,45.2,0.16,0
406,9,5,377,0,0.95,34.5,44.3,0,1.19,0.95,52.1,0.24,0
407,18,16,1383,0,1.04,46.6,53.3,0.13,1.17,0.65,66,0.26,0.06
408,3,0,24,0,3.33,23.3,26.7,0,0,0,36.7,3.33,0
409,3,2,200,0,0,58.2,63.2,0,0.91,3.18,73.6,0,0
410,20,9,914,0,1.18,57,62.7,0.1,0.88,1.27,75.6,0.29,0
411,16,3,520,2,2.93,26.2,34.7,0.17,0.69,0.86,50,0.17,0
412,19,13,1150,0,0.55,42.9,54.5,0.16,1.41,1.48,67.1,0.16,0
413,7,0,68,0,1.25,23.8,33.8,0,0,0,57.5,0,0
414,20,17,1431,5,2.58,13.6,16.9,0.19,0,0.94,26.3,0.06,0
415,5,0,74,0,2.5,28.8,40,0,1.25,0,58.8,0,0
416,14,7,730,0,0.62,55.4,62.2,0,1.23,2.22,74.2,0.49,0
417,18,16,1455,3,1.54,41,54.7,0.06,0.56,0.43,62.7,0.25,0.06
418,14,1,208,0,1.74,23.9,32.6,0,0.43,0.87,47.4,0.87,0
419,17,16,1274,2,1.2,73,85.9,0.07,1.34,0.63,96,0.21,0.07
420,2,2,136,0,0.67,55.3,70.7,0.67,1.33,3.33,86.7,0,0
421,20,18,1613,2,1.28,40.4,56.1,0.06,0.89,1.4,62.8,0.17,0.06
422,2,0,25,0,3.33,13.3,16.7,0,0,0,26.7,0,0
423,5,0,77,0,1.11,25.6,47.8,0,0,1.11,63.3,0,0
424,2,0,8,0,0,10,20,0,0,0,40,0,0
425,16,9,820,0,1.1,38.1,47,0.22,1.32,1.65,58.4,0.77,0
426,15,14,1174,0,1.08,40.6,46.4,0,1,1.38,54.7,0.08,0
427,21,18,1327,4,2.24,32.4,40.6,0.07,0.14,0.07,52,0.27,0
428,15,13,1094,1,1.56,13.8,19.4,0,0.08,0.25,25.3,0,0
429,7,7,587,1,2.46,15.5,20.9,0.31,0,0.31,30,0.15,0
430,20,17,1463,1,0.98,49.4,58.7,0.18,0.98,0.86,70.5,0.12,0
431,4,1,167,0,0.53,36.3,45.8,0,1.58,1.05,54.7,0,0
432,2,0,5,0,0,50,80,0,0,0,90,0,0
433,14,12,1057,0,0.34,32.1,39.7,0,1.03,3.42,51,0.17,0.17
434,10,1,233,0,1.54,13.1,22.3,0,0.77,0.77,32.7,0,0
435,1,0,53,0,1.67,8.33,16.7,0,3.33,5,31.7,1.67,0
436,1,0,11,0,0,20,40,0,0,10,100,0,0
437,20,20,1759,4,1.28,42.9,52.3,0.15,0.56,2.36,61.9,0.1,0
438,2,2,179,0,2,50.5,64,0,0.5,1,70,0,0
439,10,10,900,0,0,28.8,34,0,0.1,0.7,35.6,0,0
440,1,0,20,0,10,15,20,0,0,0,40,0,0
441,8,0,127,1,2.86,12.1,17.1,0,1.43,3.57,37.1,0,0
442,3,3,261,1,1.38,19.3,29,0,1.72,1.38,43.8,0.69,0
443,10,5,527,2,0.85,45.6,55.9,0.17,1.19,2.88,67.8,1.02,0.17
444,12,12,1080,0,0,20.5,32.1,0,0,0.42,34.8,0.08,0
445,18,10,969,1,2.59,34.3,43,0,0.37,0.83,55.7,0.09,0
446,15,12,1076,0,0.5,53,62.4,0.08,1,2.08,71.5,0.25,0
447,11,4,337,2,2.97,30,36.5,0,1.35,0,49.5,0,0
448,2,1,136,0,0,14,35.3,0,0.67,0,37.3,0,0
449,18,17,1346,2,0.93,55.5,64.6,0.07,0.6,0.8,73.4,0.27,0.07
450,15,15,1315,1,0.48,52.1,57,0.07,0.75,2.95,65.3,0.27,0
451,17,13,1230,2,1.24,48.5,62.4,0.22,1.61,2.77,76.9,0.36,0.07
452,1,0,8,0,0,70,80,0,0,10,110,0,0
453,17,13,1185,0,0.53,39.2,51.4,0,1.52,1.59,61.1,0.23,0
454,21,20,1821,1,0.54,43.9,54.9,0.1,0.94,2.77,65.6,0.1,0
455,14,7,683,0,0.79,37.8,51.8,0,0.79,1.58,60.3,0.13,0
456,20,20,1800,0,0,35.9,45.9,0.05,0.05,0.25,48,0,0
457,20,19,1508,4,2.62,8.93,14.2,0,0.24,0.77,23.4,0.36,0
458,19,17,1469,0,0.37,39.6,48,0,2.27,3.44,58.8,0.12,0
459,16,13,960,3,2.71,28.6,37.2,0,0.75,0.09,52.7,0.47,0
460,15,11,1020,0,0.71,53.9,63.8,0,1.15,2.04,76,0.27,0
461,3,0,56,0,3.33,38.3,40,0,0,0,55,1.67,0
462,20,19,1396,0,0.39,51.7,61.2,0.06,1.23,1.42,69.2,0.26,0
463,19,19,1710,1,0.26,44.6,54.7,0.05,0.58,4.58,62.5,0.32,0
464,10,5,547,1,2.79,16.2,25.2,0.16,0.98,0.66,40.7,0,0
465,16,16,1385,0,0.39,41.3,46.4,0,1.56,3.44,56.3,0.52,0.06
466,14,14,945,5,2.19,17.9,24.3,0.1,0.1,0.48,32.2,0.38,0
467,13,7,566,0,0.95,78.1,85.2,0.16,2.06,0.79,97.3,0.32,0
468,15,14,1033,1,0.43,31.2,41.3,0,0.87,3.22,50.9,0.61,0.09
469,18,10,929,3,2.33,11.5,19,0,0.1,1.75,32.6,0.1,0
470,12,3,312,0,0.57,19.1,27.4,0,0.29,0,37.7,0,0
471,15,10,992,0,0.36,41.3,54.3,0,1.09,2.55,65.5,0.45,0
472,10,8,737,0,0.61,38.2,52.1,0,2.93,2.32,66,0.24,0
473,19,16,1315,0,1.16,25.5,35.9,0.14,1.78,0.75,49.2,0,0.07
474,5,0,131,0,5.33,12.7,19.3,0,0,0,34.7,0.67,0
475,6,6,540,0,0,0,0,0,0,0,0,0,0
476,6,6,486,0,0.74,45.4,54.6,0.19,1.85,8.52,70.9,0,0
477,6,3,321,0,0.56,32.2,36.9,0,1.67,0.28,45.6,0.28,0
478,5,2,213,0,0,74.6,80,0,2.08,1.67,90.8,0.42,0
479,20,15,1366,4,1.91,25.6,36,0.26,0.79,0.86,46.6,0.13,0
480,4,1,12,0,10,40,50,0,0,20,110,0,10
481,12,11,971,0,0.46,52.6,59.3,0,1.2,3.15,68.8,0.28,0
482,4,1,110,0,0.83,57.5,69.2,0,2.5,0.83,78.3,0.83,0
483,4,0,79,0,0,34.4,58.9,0,0,3.33,68.9,0,0
484,6,3,254,1,2.5,28.2,31.8,0,0,1.79,42.9,0.36,0
485,18,17,1575,0,0.46,39.3,48.1,0,2.06,2.8,57.1,0.29,0
486,20,14,1353,2,1.07,36,43.8,0.13,1.2,0.67,53.1,0.13,0
487,7,0,95,0,0,33.6,50,0,0,4.55,62.7,0.91,0
488,19,7,695,2,3.9,43.5,57.9,0.39,0.39,0,73.5,0.26,0
489,4,1,156,0,0,45.9,53.5,0,1.18,3.53,68.2,0.59,0
490,16,16,1440,0,0,24.5,32,0,0.06,0.13,33.8,0,0
491,1,0,3,0,0,1,2,0,1,1,4,0,0
492,7,1,241,0,1.85,30.7,41.5,0.74,0,0.37,53.3,0.37,0
493,11,4,450,1,0.6,52.2,66.8,0.2,1.2,2,77.8,0.2,0
494,8,8,595,0,0,32.7,38.2,0,2.42,3.33,51.1,0.3,0
495,19,19,1592,0,0.79,52,60.8,0.06,1.13,0.23,66.7,0.06,0
496,19,14,1281,0,0.28,33.9,42.8,0.07,1.48,1.55,51.5,0.21,0
497,10,9,723,0,0.38,83,87.9,0.13,0.88,2.75,94.5,0.25,0
498,19,19,1710,0,0,26.2,37.7,0,0,0.79,40.2,0.05,0
499,19,12,1036,1,1.48,24.8,30.7,0,1.57,1.04,44.5,0.09,0
500,8,1,202,0,1.82,34.5,42.3,0,1.82,0.45,58.6,0,0
501,19,11,1008,1,2.14,26.9,34.9,0.18,0.54,0.89,49.1,0.09,0
502,1,0,27,0,0,0,0,0,0,0,16.7,0,0
503,11,9,851,1,0.11,34.3,41.6,0,1.05,4.63,50,0.32,0
504,1,0,45,0,2,62,72,0,0,2,88,0,0
505,8,3,279,0,1.94,24.2,36.5,0,0.65,0.65,47.7,0,0
506,18,5,464,3,2.69,9.62,16.7,0,0,0.38,26.9,0,0
507,3,0,51,0,1.67,26.7,38.3,0,0,1.67,53.3,0,0
508,18,9,919,1,1.57,39.4,47.2,0,1.67,2.35,61,0.39,0
509,2,0,36,0,2.5,20,27.5,0,2.5,5,47.5,0,0
510,19,14,1245,3,1.67,35.6,44.3,0.29,0.14,0.94,54.5,0.14,0
511,1,0,8,0,0,10,10,0,0,0,70,0,0
512,2,1,64,0,2.86,28.6,35.7,0,2.86,1.43,55.7,0,0
513,13,4,448,2,1.8,30,36,0.4,0.2,0.2,49,0,0
514,19,18,1432,1,1.76,37.4,50,0.5,0.82,1.38,60.2,0.06,0
515,15,14,1172,0,0.38,35.1,48.1,0.08,0.85,2.69,58.5,0.08,0
516,16,14,1206,0,0,37.9,48.7,0,1.12,2.31,57.1,0.15,0
517,19,19,1700,1,0.16,44.7,52.9,0.05,0.63,4.07,60.1,0.05,0
518,14,3,292,1,1.56,29.4,40.9,0,2.19,1.25,55.9,0,0
519,7,6,586,0,0.15,44.2,54.3,0.15,1.23,5.38,65.8,0,0
520,8,1,281,0,0,19,23.2,0,0.65,1.61,32.3,0,0
521,13,10,857,0,0.32,34.5,42.5,0,1.26,3.47,54,0,0
522,3,0,66,1,1.43,25.7,44.3,0,4.29,0,77.1,0,0
523,9,8,536,1,1.83,29.3,36.3,0.17,0.33,0.5,49.7,0.17,0
524,2,0,6,0,0,50,70,0,0,0,80,0,0
525,16,15,1384,1,0.39,39.9,46.4,0,1.43,4.48,55.9,0.32,0
526,17,17,1472,0,0.06,49.5,55.7,0,1.22,4.33,65.8,0.12,0.06
527,20,12,987,4,2.55,13.6,21,0.18,0.18,0.36,37,0.36,0
528,15,4,481,2,2.26,32.5,40.9,0,0.57,0.38,53.8,0.19,0
529,7,5,463,0,0.2,74.3,83.1,0,1.18,2.75,88.8,0,0
530,14,7,749,4,3.13,39.4,49.5,0.36,0,0.48,63,0.24,0.12
531,17,15,1337,1,0.54,49,56.4,0,1.28,3.62,65.8,0.27,0.07
532,18,12,1116,1,0.97,37.6,44.5,0,1.37,0.48,56.4,0.16,0
533,19,19,1710,0,0,35.6,45.2,0,0,0.47,47.1,0,0
534,12,9,826,1,0.22,44.7,54.6,0.11,0.22,1.63,62.4,0,0
535,1,0,23,0,0,20,36.7,0,0,0,36.7,0,0
536,19,17,1486,0,0.3,30.8,39.2,0.12,1.03,1.39,48.4,0.12,0
537,12,11,957,0,0.28,34.8,43.3,0,1.13,4.81,52.7,0.38,0
538,13,12,1106,1,0.73,39,49.5,0,2.03,3.41,60.4,0.16,0
539,17,16,1285,0,0.28,29.4,37.7,0,1.96,3.78,48.9,0.35,0
540,8,7,619,0,0.43,33,45.7,0,1.01,3.04,56.2,0.43,0
541,15,8,713,1,0.76,32,37.5,0,1.01,0.89,47,0.25,0
542,18,3,525,0,0.34,30.3,45.9,0.17,1.03,2.76,56.7,0.34,0
543,5,1,91,0,4,20,30,0,0,0,42,0,0
544,1,1,62,0,0,22.9,28.6,0,0,0,35.7,0,0
545,19,8,821,5,3.19,27.3,34.7,0,0.99,0.44,48.9,0.22,0
546,17,4,436,3,1.88,18.8,25.4,0.21,0,0,37.7,0.21,0
547,16,16,1382,0,0.26,49.4,63.8,0,1.04,2.27,74.9,0.19,0
548,1,0,6,0,0,50,60,0,0,0,80,0,0
549,11,6,609,0,0.74,28.4,45.1,0.15,1.18,1.62,57.6,0,0
550,20,16,1231,1,1.75,38.2,47.2,0.22,0.73,0.29,56.1,0.07,0
551,10,8,644,0,2.92,9.31,12.8,0,0.28,0.97,21.4,0.28,0.14
552,17,17,1478,0,0.49,32,43,0.06,0.37,1.46,50.3,0.3,0
553,1,0,45,0,0,36,40,0,2,0,42,0,0
554,19,12,1151,3,2.11,12,17.8,0.08,0.94,0.55,34.2,0.31,0.08
555,17,12,1147,1,0.71,40.6,51.9,0,1.73,2.2,64.7,0.24,0
556,19,19,1710,0,0,21.8,31.2,0,0,0.26,33.6,0,0
557,16,14,1291,0,0.35,31.7,50.1,0,1.68,2.38,60.9,0.28,0
558,19,19,1572,1,0.46,29,34.7,0.11,0.51,0.86,46.2,0.34,0
559,2,0,35,0,0,45,65,0,2.5,0,77.5,0,0
560,15,15,1350,0,0,29.6,35.4,0,0,0.2,37.3,0,0
561,14,11,982,0,0.18,50.2,58.8,0,1.01,0.92,65.2,0,0
562,18,6,712,0,2.41,34.2,45.7,0,0.38,0.13,58,0.38,0
563,14,7,684,0,0.66,38.9,51.6,0.13,0.53,0.26,61.8,0.13,0
564,1,0,1,0,0,0,0,0,0,0,0,0,0
565,17,14,1277,2,0.49,30.2,41.7,0.07,1.48,2.46,52.6,0.21,0
566,18,17,1533,0,0.41,50.8,63.9,0,1.18,2.35,70.8,0.12,0
567,22,22,1839,1,0.88,43.2,53,0,0.39,1.37,62.4,0.2,0
568,2,0,49,0,0,32,48,0,4,0,66,0,0
569,16,14,1263,0,0.07,34.3,45.7,0,0.64,2.43,53.1,0.29,0
570,5,1,174,1,2.63,11.6,18.9,0,0,0,29.5,0,0
571,16,13,1059,0,1.53,45.3,54.2,0.25,1.1,1.44,66.7,0.25,0.08
572,20,17,1345,0,0.4,59.9,71.8,0.13,0.74,2.62,82.7,0.13,0
573,6,4,356,0,0.5,59.5,69.3,0,1.25,7,82,0.25,0
574,5,2,220,0,1.25,31.7,38.3,0,0.83,0.42,45.8,0,0
575,1,1,45,0,0,18,32,0,0,0,52,0,0
576,5,3,250,0,2.14,15.7,21.8,0,0.71,1.79,36.4,0,0
577,11,2,377,0,2.86,15.2,20.2,0.48,0.48,0.71,31.2,0.48,0
578,2,0,43,0,2,42,56,0,0,0,68,2,0
579,8,3,290,0,1.25,24.7,35.9,0,0.31,0.94,44.1,0.63,0
580,4,1,107,0,0,44.2,50.8,0,1.67,5,65.8,0.83,0
581,5,5,316,0,2,17.4,24,0.29,0.29,0.29,36.9,0,0
582,7,3,338,0,0.53,57.1,66.8,0,1.32,3.16,77.6,0.53,0
583,13,4,541,5,2.33,21.8,31,0,0.5,0,41.5,0.33,0
584,12,7,560,0,0.32,41.9,51.3,0,1.61,1.61,63.4,0.16,0
585,5,5,450,0,0,23.2,33.8,0,0,0,34.8,0,0
586,5,3,198,0,1.82,53.2,70.5,0,1.82,0.91,83.6,0,0
587,17,9,706,3,2.44,13.3,20.1,0.38,0.38,0.77,31.3,0.26,0
588,21,15,1208,7,2.01,13.3,19.9,0.07,0.15,0.75,27.5,0.3,0
589,15,14,1268,0,0.99,45.3,58.6,0.14,1.63,2.13,69.2,0.35,0
590,5,1,143,0,0.63,31.3,39.4,0,0,0,55.6,0,0
591,11,1,285,0,1.25,28.4,40,0,0.63,1.56,51.9,0.63,0
592,13,11,1031,0,0.43,43.8,50.5,0.09,1.04,4.35,61.1,0.35,0
593,2,1,91,0,0,57,63,0,0,1,71,0,0
594,2,1,91,0,1,27,38,0,0,3,60,1,0
595,21,20,1813,2,0.75,50.3,60.1,0.1,1.39,3.33,70.5,0.15,0
596,1,0,12,0,0,60,110,0,0,0,140,0,0
597,10,6,479,2,2.08,13.2,17.9,0,0,0.19,25.5,0,0
598,22,22,1980,1,0.59,59.9,66.3,0.05,1,3.5,76.1,0.23,0
599,22,22,1980,1,0.5,61.3,68,0.05,1.5,3.59,78.3,0.18,0
600,7,1,181,0,0.5,22,39.5,0,2.5,6.5,54,0.5,0
601,20,20,1773,2,1.02,30.5,43.2,0.05,0.71,0.66,52.8,0.1,0
602,12,10,901,1,0.4,40.2,49.1,0,1.3,3.7,58.6,0.1,0
603,3,0,31,0,0,26.7,40,0,0,0,66.7,0,0
604,16,12,993,1,0.27,40.9,49.4,0.18,0.82,1.55,58.7,0.18,0
605,22,11,999,3,1.17,30.4,38.2,0.18,0.27,0.45,47.2,0.09,0
606,21,20,1759,12,3.13,20,24.4,0.21,0.26,0.62,34.9,0.15,0
607,17,16,1398,0,0.52,62.5,71.2,0.13,1.03,0.84,83.3,0,0
608,20,16,1441,2,0.63,47.7,56.5,0.06,0.81,2.69,64.6,0.13,0
609,10,4,413,0,1.3,30.2,39.8,0,0.65,1.3,50.4,0.43,0
610,11,10,745,1,0.84,29.5,40.8,0,0.96,3.73,51,0.6,0.12
611,8,8,720,0,0.75,30.6,38.8,0,0.75,3.25,47.5,0.25,0
612,2,2,180,1,1,48,54.5,0,0,7.5,67,0.5,0
613,20,18,1599,3,2.64,42.8,59.4,0.62,0.22,0.39,68.5,0.06,0
614,18,6,702,0,1.54,22.7,29.9,0.13,0.38,0.13,41.3,0.26,0
615,1,0,33,0,0,12.5,17.5,0,0,0,25,0,0
616,15,11,875,1,0.82,51.3,63.5,0.21,0.31,0.21,71.9,0.21,0
617,10,6,603,0,0.6,44.8,54.9,0,0.45,1.64,62.8,0,0
618,9,5,518,0,0.69,31.7,44.8,0,0.34,2.76,52.4,0.17,0
619,8,8,706,0,0,44,56.9,0.13,1.15,2.18,65.4,0.13,0
620,11,9,805,0,0,40,45.7,0,0.67,4.72,55.5,0.34,0
621,10,4,403,1,1.56,13.3,16.7,0,0.22,0.44,26,0.44,0
622,1,0,3,0,0,0,0,0,1,0,1,0,0
623,18,16,1199,4,1.28,24.4,31.1,0.08,0.83,0.38,40.8,0.38,0
624,12,8,610,4,2.5,28.8,44.1,0.44,0.59,0.29,58.5,0.29,0
625,1,0,5,0,0,0,10,0,0,0,10,0,0
626,12,8,709,0,0.38,32.7,49,0.13,0.63,0.76,57.5,0.25,0
627,8,2,309,0,0.88,41.2,48.2,0,1.18,0.88,55.3,0.88,0
628,2,2,141,0,0.63,29.4,42.5,0,0.63,0.63,51.3,0,0
629,3,0,20,1,10,40,70,0,0,0,95,0,0
630,1,0,12,0,0,70,80,0,0,0,80,0,0
631,14,9,781,6,2.64,16,26.4,0.11,0.11,0.8,35.5,0,0
632,2,0,29,0,3.33,30,46.7,0,0,0,73.3,0,0
633,11,0,123,0,2.86,29.3,47.1,0,0,0,59.3,0,0
634,15,6,611,2,2.94,14.9,19.7,0,0,0.44,30.6,0.15,0
635,18,14,1100,5,3.2,40.9,53,0.41,0,0.16,65.6,0.33,0
636,6,0,110,0,1.67,30.8,39.2,0,0.83,0.83,59.2,0,0
637,1,0,12,0,0,50,60,0,0,0,100,0,0
638,18,12,1228,1,0.37,30.1,35.7,0,1.54,3.9,46.3,0.29,0
639,17,10,904,3,1.7,46.5,62.7,0.3,0.9,0.5,74.1,0.2,0
640,19,19,1502,7,2.63,9.94,20.7,0.12,0.78,1.5,34.4,0.3,0
641,3,0,22,0,0,235,235,0,0,0,245,0,0
642,4,4,322,0,0.83,35.3,42.2,0,2.22,5.28,53.9,0.28,0
643,22,22,1925,5,1.78,50.5,66.6,0.33,0.37,0.75,74.2,0.19,0
644,12,3,341,0,0.26,33.9,38.9,0,1.58,1.58,50.5,0,0
645,4,2,214,0,1.25,35.8,41.3,0,3.75,1.67,53.3,0,0
646,11,3,408,1,2.44,17.1,24.7,0.22,0,0.44,42.4,0.44,0
647,16,13,1170,2,0.92,21.5,32.3,0.15,0.54,1.54,44.2,0.23,0
648,3,1,136,0,1.33,49.3,63.3,0,0.67,2.67,78,0.67,0
649,1,0,34,0,0,2.5,5,0,0,0,5,0,0
650,1,0,8,0,10,0,0,0,0,0,10,0,0
651,1,1,90,0,0,22,26,0,0,0,28,1,0
652,15,14,1203,0,0.52,49.3,58.1,0.07,1.42,1.64,69,0.15,0.07
653,18,15,1204,3,2.76,10.1,15.9,0,0.22,0.22,26.6,0.15,0
654,8,2,329,0,0.54,45.7,53.5,0,1.08,0.54,66.5,0,0
655,10,6,456,1,3.53,6.47,11.6,0,0.2,0.78,22.2,0.39,0
656,16,15,1211,2,3.26,32.8,43.6,0.44,0.15,0.07,53.7,0.07,0
657,20,19,1538,2,0.88,35.2,46.8,0.12,0.99,0.76,59.1,0.12,0
658,2,0,28,0,3.33,20,26.7,0,0,0,30,0,0
659,22,13,1129,1,1.84,17.5,25.8,0.16,0.48,0.72,36.5,0.24,0
660,21,21,1890,0,0,30,39.6,0,0.14,0.38,41.8,0,0
661,21,21,1878,1,0.77,63.1,73.3,0.14,0.77,1.67,80.5,0.1,0
662,12,8,608,3,2.5,31.3,41.8,0.29,0.29,0,54,0,0.15
663,20,16,1465,8,1.53,16.1,21.2,0.25,0.25,0.74,30.5,0.06,0
664,20,20,1654,7,2.23,25.7,34.2,0.16,0.22,0.11,42.8,0.11,0
665,14,14,1151,2,0.55,39.9,47.3,0,0.78,2.97,56.2,0.47,0.08
666,21,19,1743,0,0.57,56.1,64.6,0,0.46,2.32,73.8,0.21,0
667,3,1,131,0,0.67,32,45.3,0,3.33,4,55.3,0.67,0
668,5,5,436,1,0.83,61.7,71.9,0,1.46,3.75,82.1,0.42,0
669,2,0,34,0,0,35,60,0,0,0,60,0,0
670,22,17,1537,10,2.22,14.3,20.9,0,0.58,0.41,32.7,0.12,0
671,13,10,714,0,0.76,31.5,41,0,0.63,1.01,50.8,0.25,0
672,19,17,1526,0,0.12,34.1,45.6,0,1.06,1.76,54.3,0.29,0.06
673,2,1,66,0,4.29,11.4,12.9,0,0,0,30,0,0
674,16,9,821,0,0.99,25.8,34.9,0,0.99,1.1,46.9,0.11,0
675,17,10,993,0,0.09,39.5,47.1,0.09,1.55,2,57.5,0,0
676,19,11,821,1,1.76,18.7,26.8,0,2.09,0.88,44.1,0.11,0
677,3,0,42,0,0,32,38,0,2,2,60,2,0
678,13,9,874,0,0.52,85.6,92.8,0,1.24,2.58,100.2,0,0
679,19,14,1342,2,2.08,24.2,31.7,0.13,0.74,0.4,42.6,0.2,0
680,23,23,2070,0,0,25.7,37.4,0,0.09,0.39,40.2,0,0
681,19,15,1036,4,1.83,26.9,34.2,0.26,0.43,0.35,46.5,0.17,0
682,8,7,613,3,2.35,29.9,37.6,0.29,0.29,0,49.7,0.29,0
683,1,0,10,0,0,10,10,0,0,0,20,0,0
684,10,1,194,1,5,12.3,19.5,0,0,0,34.5,0.45,0
685,2,1,94,0,4,17,22,0,0,1,41,0,0
686,22,21,1915,2,0.66,57.4,66.6,0,1.22,3.38,74.9,0.09,0
687,11,4,395,1,3.86,8.86,17.3,0,0,0.45,31.1,0.23,0
688,15,14,1111,1,0.49,43.5,57.3,0,1.06,2.6,67.9,0.16,0
689,21,19,1467,3,1.9,39.7,55,0.06,0.8,1.17,63.6,0,0
690,19,19,1710,0,0,18.9,30.7,0,0,0.47,32.7,0.16,0
691,11,8,780,2,1.84,27.9,39.1,0.11,0.8,1.38,54.3,0.11,0
692,8,0,99,0,2.73,50,70.9,0,0,0,80,0,0
693,7,0,132,0,2,14.7,26,0,0,0.67,47.3,0,0
694,11,10,892,0,0.51,62.5,72.6,0,2.63,3.13,84.2,0,0.1
695,8,5,437,1,2.04,18.4,23.5,0,0,0.2,32.9,0.2,0
696,15,12,1146,1,0.24,53.7,63.3,0,1.42,2.99,71.7,0.08,0
697,15,10,889,1,1.82,38.9,48.5,0.4,0.91,0.3,60.8,0.1,0
698,1,1,65,1,2.86,28.6,47.1,0,1.43,0,68.6,0,0
699,15,15,1350,0,0,24.5,31.7,0,0,0.53,34.5,0.13,0
700,23,22,1980,2,0.64,43.1,51.6,0.14,1.77,3.32,61.1,0.09,0
701,1,0,5,0,10,70,70,0,0,0,80,0,0
702,21,20,1735,2,0.62,66.2,71.8,0,1.14,2.69,80.3,0.31,0
703,18,18,1536,0,0.18,31.7,38.7,0,1.81,2.51,46.7,0.29,0
